t,d,48.954451,01.083134,12/23/2012,10:29:17,140.4899,1
t,d,48.954131,01.083416,12/23/2012,10:29:34,142.4125,0
t,d,48.954034,01.083524,12/23/2012,10:29:56,141.451,0
t,d,48.953890,01.083529,12/23/2012,10:30:29,146.7384,0
t,d,48.953819,01.083400,12/23/2012,10:31:30,148.1804,0
t,d,48.953732,01.083440,12/23/2012,10:31:48,147.6997,0
t,d,48.953491,01.083665,12/23/2012,10:32:00,147.219,0
t,d,48.953164,01.083939,12/23/2012,10:32:14,147.6997,0
t,d,48.952784,01.084248,12/23/2012,10:32:31,147.6997,0
t,d,48.952459,01.084514,12/23/2012,10:32:47,147.219,0
t,d,48.952033,01.084876,12/23/2012,10:33:10,146.2578,0
t,d,48.951677,01.085140,12/23/2012,10:33:26,145.7771,0
t,d,48.951394,01.085423,12/23/2012,10:33:40,144.8158,0
t,d,48.951074,01.085693,12/23/2012,10:33:56,144.8158,0
t,d,48.950773,01.085932,12/23/2012,10:34:11,144.8158,0
t,d,48.950481,01.086160,12/23/2012,10:34:26,144.8158,0
t,d,48.950136,01.086478,12/23/2012,10:34:43,145.7771,0
t,d,48.949770,01.086793,12/23/2012,10:35:01,146.2578,0
t,d,48.949487,01.087056,12/23/2012,10:35:15,145.7771,0
t,d,48.949199,01.087352,12/23/2012,10:35:29,144.8158,0
t,d,48.948844,01.087699,12/23/2012,10:35:47,144.8158,0
t,d,48.948545,01.087954,12/23/2012,10:36:03,144.3352,0
t,d,48.948264,01.088215,12/23/2012,10:36:16,141.451,0
t,d,48.947997,01.088474,12/23/2012,10:36:28,141.451,0
t,d,48.947682,01.088744,12/23/2012,10:36:42,140.0092,0
t,d,48.947397,01.088997,12/23/2012,10:36:55,139.5284,0
t,d,48.947132,01.089236,12/23/2012,10:37:09,138.5673,0
t,d,48.947068,01.089108,12/23/2012,10:37:15,139.5284,0
t,d,48.946752,01.088861,12/23/2012,10:37:31,139.0479,0
t,d,48.946420,01.088678,12/23/2012,10:37:47,139.0479,0
t,d,48.946123,01.088605,12/23/2012,10:38:00,139.0479,0
t,d,48.946039,01.088575,12/23/2012,10:38:04,139.0479,0
t,d,48.945756,01.088562,12/23/2012,10:38:17,140.0092,0
t,d,48.945449,01.088528,12/23/2012,10:38:31,140.0092,0
t,d,48.945102,01.088474,12/23/2012,10:38:46,140.4899,0
t,d,48.944794,01.088399,12/23/2012,10:39:00,140.9705,0
t,d,48.944488,01.088299,12/23/2012,10:39:14,140.9705,0
t,d,48.944171,01.088172,12/23/2012,10:39:28,140.9705,0
t,d,48.943842,01.088007,12/23/2012,10:39:43,140.9705,0
t,d,48.943558,01.087839,12/23/2012,10:39:56,140.9705,0
t,d,48.943285,01.087818,12/23/2012,10:40:09,140.9705,0
t,d,48.943023,01.087988,12/23/2012,10:40:23,141.9318,0
t,d,48.942785,01.088116,12/23/2012,10:40:35,141.9318,0
t,d,48.942493,01.088262,12/23/2012,10:40:49,142.4125,0
t,d,48.942235,01.088410,12/23/2012,10:41:01,142.4125,0
t,d,48.941959,01.088570,12/23/2012,10:41:13,143.3737,0
t,d,48.941648,01.088768,12/23/2012,10:41:28,142.4125,0
t,d,48.941359,01.088950,12/23/2012,10:41:42,141.9318,0
t,d,48.941096,01.089121,12/23/2012,10:41:55,141.9318,0
t,d,48.940859,01.089255,12/23/2012,10:42:07,141.9318,0
t,d,48.940747,01.088956,12/23/2012,10:42:19,142.4125,0
t,d,48.940646,01.088604,12/23/2012,10:42:31,142.8931,0
t,d,48.940424,01.087827,12/23/2012,10:42:58,141.9318,0
t,d,48.940282,01.087275,12/23/2012,10:43:18,142.4125,0
t,d,48.940087,01.086589,12/23/2012,10:43:42,145.2964,0
t,d,48.939804,01.085693,12/23/2012,10:44:13,148.661,0
t,d,48.939646,01.085006,12/23/2012,10:44:36,150.103,0
t,d,48.939454,01.084303,12/23/2012,10:45:00,152.0258,0
t,d,48.939226,01.083590,12/23/2012,10:45:27,152.9869,0
t,d,48.939017,01.082833,12/23/2012,10:45:53,153.9484,0
t,d,48.938777,01.081910,12/23/2012,10:46:23,155.3903,0
t,d,48.938440,01.080770,12/23/2012,10:47:00,154.9095,0
t,d,48.938137,01.079851,12/23/2012,10:47:33,155.3903,0
t,d,48.937950,01.079315,12/23/2012,10:47:53,155.3903,0
t,d,48.937621,01.078703,12/23/2012,10:48:21,154.429,0
t,d,48.937189,01.078884,12/23/2012,10:48:42,152.0258,0
t,d,48.936635,01.079173,12/23/2012,10:49:08,149.1416,0
t,d,48.936170,01.079419,12/23/2012,10:49:30,149.1416,0
t,d,48.935528,01.079882,12/23/2012,10:49:57,150.5836,0
