t,d,48.953696,01.083674,01/20/2013,10:33:58,98.67249,1
t,d,48.953644,01.083689,01/20/2013,10:34:21,138.5673,0
t,d,48.953660,01.083628,01/20/2013,10:34:34,140.4899,0
t,d,48.953692,01.083524,01/20/2013,10:34:47,139.0479,0
t,d,48.953701,01.083518,01/20/2013,10:34:53,139.0479,0
t,d,48.953899,01.083304,01/20/2013,10:35:14,137.6058,0
t,d,48.954002,01.083217,01/20/2013,10:35:26,137.6058,0
t,d,48.954057,01.083183,01/20/2013,10:35:31,137.6058,0
t,d,48.954164,01.083128,01/20/2013,10:35:45,138.5673,0
t,d,48.954433,01.083028,01/20/2013,10:36:03,139.0479,0
t,d,48.954752,01.082949,01/20/2013,10:36:25,137.1252,0
t,d,48.954977,01.082924,01/20/2013,10:36:42,137.6058,0
t,d,48.955198,01.082909,01/20/2013,10:37:00,138.5673,0
t,d,48.955261,01.082913,01/20/2013,10:37:11,139.5284,0
t,d,48.955390,01.082919,01/20/2013,10:37:26,140.4899,0
t,d,48.955485,01.082937,01/20/2013,10:37:39,142.4125,0
t,d,48.955729,01.082942,01/20/2013,10:37:58,141.451,0
t,d,48.955939,01.082952,01/20/2013,10:38:15,141.451,0
t,d,48.956183,01.082920,01/20/2013,10:38:41,141.451,0
t,d,48.956414,01.082866,01/20/2013,10:39:02,141.9318,0
t,d,48.956416,01.082859,01/20/2013,10:39:03,142.4125,0
t,d,48.956360,01.082677,01/20/2013,10:39:19,142.4125,0
t,d,48.956358,01.082680,01/20/2013,10:39:22,141.9318,0
t,d,48.956252,01.082468,01/20/2013,10:39:40,142.4125,0
t,d,48.956122,01.082282,01/20/2013,10:39:56,142.8931,0
t,d,48.956019,01.082125,01/20/2013,10:40:11,142.8931,0
t,d,48.955806,01.081855,01/20/2013,10:40:34,141.451,0
t,d,48.955753,01.081765,01/20/2013,10:40:48,142.4125,0
t,d,48.955606,01.081547,01/20/2013,10:41:07,141.9318,0
t,d,48.955552,01.081415,01/20/2013,10:41:18,141.451,0
t,d,48.955482,01.081225,01/20/2013,10:41:35,142.4125,0
t,d,48.955403,01.080984,01/20/2013,10:41:51,141.9318,0
t,d,48.955357,01.080763,01/20/2013,10:42:04,140.9705,0
t,d,48.955286,01.080466,01/20/2013,10:42:21,142.4125,0
t,d,48.955167,01.080132,01/20/2013,10:42:42,142.8931,0
t,d,48.954947,01.079849,01/20/2013,10:43:04,141.9318,0
t,d,48.954712,01.079621,01/20/2013,10:43:26,141.9318,0
t,d,48.954497,01.079414,01/20/2013,10:43:47,139.5284,0
t,d,48.954352,01.079267,01/20/2013,10:44:02,140.0092,0
t,d,48.954019,01.079235,01/20/2013,10:44:28,140.9705,0
t,d,48.953861,01.079226,01/20/2013,10:44:44,141.9318,0
t,d,48.953750,01.079127,01/20/2013,10:44:56,141.451,0
t,d,48.953566,01.078916,01/20/2013,10:45:15,140.9705,0
t,d,48.953347,01.078704,01/20/2013,10:45:39,140.0092,0
t,d,48.953274,01.078626,01/20/2013,10:45:48,139.5284,0
t,d,48.953272,01.078419,01/20/2013,10:46:03,141.451,0
t,d,48.953257,01.078201,01/20/2013,10:46:18,142.4125,0
t,d,48.953274,01.078077,01/20/2013,10:46:32,143.3737,0
t,d,48.953299,01.077898,01/20/2013,10:46:44,142.4125,0
t,d,48.953351,01.077662,01/20/2013,10:47:01,141.9318,0
t,d,48.953405,01.077375,01/20/2013,10:47:20,141.9318,0
t,d,48.953414,01.077298,01/20/2013,10:47:32,141.451,0
