t,d,48.951064,01.066853,01/13/2013,10:25:24,147.219,0
t,d,48.950893,01.067028,01/13/2013,10:25:43,147.219,0
t,d,48.950653,01.067207,01/13/2013,10:26:02,144.3352,0
t,d,48.950391,01.067228,01/13/2013,10:26:23,143.3737,0
t,d,48.950077,01.067396,01/13/2013,10:26:43,145.2964,0
t,d,48.949675,01.067693,01/13/2013,10:26:59,148.1804,0
t,d,48.949501,01.067897,01/13/2013,10:27:11,144.3352,0
t,d,48.949342,01.068022,01/13/2013,10:27:24,145.2964,0
t,d,48.949281,01.068013,01/13/2013,10:27:26,145.7771,0
t,d,48.949201,01.067998,01/13/2013,10:27:30,145.2964,0
t,d,48.948940,01.068242,01/13/2013,10:27:44,144.3352,0
t,d,48.948613,01.068682,01/13/2013,10:28:01,147.6997,0
t,d,48.948325,01.069217,01/13/2013,10:28:21,148.1804,0
t,d,48.947946,01.069342,01/13/2013,10:28:35,149.6223,0
t,d,48.947587,01.069542,01/13/2013,10:28:50,150.103,0
t,d,48.947522,01.069499,01/13/2013,10:29:00,149.6223,0
t,d,48.947464,01.069457,01/13/2013,10:29:08,149.1416,0
t,d,48.947334,01.069407,01/13/2013,10:29:24,151.0642,0
t,d,48.947182,01.069493,01/13/2013,10:29:32,148.661,0
t,d,48.947190,01.069652,01/13/2013,10:29:34,148.661,0
t,d,48.947052,01.069545,01/13/2013,10:29:37,148.1804,0
t,d,48.946798,01.069449,01/13/2013,10:29:42,148.1804,0
t,d,48.946713,01.069592,01/13/2013,10:29:46,148.1804,0
t,d,48.946479,01.070025,01/13/2013,10:30:03,148.661,0
t,d,48.946380,01.070157,01/13/2013,10:30:09,148.1804,0
t,d,48.946251,01.070011,01/13/2013,10:30:13,151.0642,0
t,d,48.946052,01.070095,01/13/2013,10:30:24,154.429,0
t,d,48.945793,01.070292,01/13/2013,10:30:38,151.5449,0
t,d,48.945570,01.070490,01/13/2013,10:30:52,151.0642,0
t,d,48.945461,01.070547,01/13/2013,10:31:10,148.661,0
t,d,48.945334,01.070238,01/13/2013,10:31:25,148.1804,0
t,d,48.945181,01.069707,01/13/2013,10:31:42,151.5449,0
t,d,48.945116,01.069102,01/13/2013,10:31:56,154.429,0
t,d,48.945092,01.068857,01/13/2013,10:32:04,153.4677,0
t,d,48.945038,01.068799,01/13/2013,10:32:06,153.4677,0
t,d,48.945030,01.068781,01/13/2013,10:32:08,152.0258,0
t,d,48.945033,01.068636,01/13/2013,10:32:11,151.5449,0
t,d,48.945015,01.068441,01/13/2013,10:32:16,149.6223,0
t,d,48.944971,01.067898,01/13/2013,10:32:31,151.0642,0
t,d,48.944992,01.067489,01/13/2013,10:32:46,147.6997,0
t,d,48.945010,01.066928,01/13/2013,10:33:04,148.1804,0
t,d,48.945023,01.066678,01/13/2013,10:33:11,148.661,0
t,d,48.945209,01.066073,01/13/2013,10:33:31,148.1804,0
t,d,48.945181,01.065632,01/13/2013,10:33:45,148.1804,0
t,d,48.944993,01.065307,01/13/2013,10:34:00,148.661,0
t,d,48.944534,01.065465,01/13/2013,10:34:18,151.5449,0
t,d,48.944053,01.065763,01/13/2013,10:34:39,153.9484,0
t,d,48.943613,01.066076,01/13/2013,10:34:58,153.4677,0
t,d,48.943263,01.066352,01/13/2013,10:35:15,152.0258,0
t,d,48.942973,01.066643,01/13/2013,10:35:31,148.661,0
t,d,48.942595,01.066953,01/13/2013,10:35:48,146.2578,0
t,d,48.942318,01.067246,01/13/2013,10:36:06,144.8158,0
t,d,48.942287,01.067308,01/13/2013,10:36:15,143.8544,0
t,d,48.942041,01.067475,01/13/2013,10:36:31,144.8158,0
t,d,48.941809,01.067563,01/13/2013,10:36:44,144.8158,0
t,d,48.941686,01.067607,01/13/2013,10:36:52,147.6997,0
t,d,48.941538,01.067603,01/13/2013,10:36:56,147.219,0
t,d,48.941478,01.067615,01/13/2013,10:36:58,148.1804,0
t,d,48.941222,01.067860,01/13/2013,10:37:11,150.5836,0
t,d,48.940843,01.068134,01/13/2013,10:37:31,150.5836,0
t,d,48.940380,01.068274,01/13/2013,10:37:55,146.7384,0
t,d,48.940078,01.068544,01/13/2013,10:38:15,143.8544,0
t,d,48.939801,01.068663,01/13/2013,10:38:30,141.451,0
t,d,48.939265,01.068887,01/13/2013,10:38:57,136.6447,0
t,d,48.938825,01.069234,01/13/2013,10:39:17,134.7219,0
t,d,48.938450,01.069588,01/13/2013,10:39:38,133.2799,0
t,d,48.938445,01.069603,01/13/2013,10:39:39,133.2799,0
t,d,48.938237,01.069805,01/13/2013,10:39:58,129.9153,0
t,d,48.937900,01.070060,01/13/2013,10:40:15,130.396,0
t,d,48.937529,01.070373,01/13/2013,10:40:34,131.3573,0
t,d,48.937136,01.070730,01/13/2013,10:40:51,131.8379,0
t,d,48.936740,01.070859,01/13/2013,10:41:07,130.8767,0
t,d,48.936439,01.071125,01/13/2013,10:41:24,128.9541,0
t,d,48.936094,01.071366,01/13/2013,10:41:40,131.3573,0
t,d,48.935711,01.071568,01/13/2013,10:42:05,131.3573,0
t,d,48.935660,01.071641,01/13/2013,10:42:13,131.3573,0
t,d,48.935705,01.071611,01/13/2013,10:42:19,131.3573,0
t,d,48.935845,01.071631,01/13/2013,10:42:35,131.8379,0
t,d,48.936291,01.071718,01/13/2013,10:43:04,136.1639,0
t,d,48.936547,01.071907,01/13/2013,10:43:23,135.2025,0
t,d,48.936602,01.071990,01/13/2013,10:43:30,135.2025,0
t,d,48.936666,01.072094,01/13/2013,10:43:36,135.2025,0
t,d,48.937006,01.072708,01/13/2013,10:44:00,135.6831,0
t,d,48.937109,01.073401,01/13/2013,10:44:26,133.7605,0
t,d,48.937224,01.073749,01/13/2013,10:44:41,133.7605,0
t,d,48.937491,01.074991,01/13/2013,10:45:09,134.7219,0
t,d,48.937719,01.075324,01/13/2013,10:45:24,137.6058,0
t,d,48.937734,01.075505,01/13/2013,10:45:29,137.6058,0
t,d,48.937884,01.075745,01/13/2013,10:45:37,138.5673,0
t,d,48.938075,01.075539,01/13/2013,10:45:52,140.0092,0
t,d,48.938379,01.075315,01/13/2013,10:46:11,141.9318,0
t,d,48.938800,01.075000,01/13/2013,10:46:31,141.9318,0
t,d,48.939279,01.074658,01/13/2013,10:46:58,143.3737,0
t,d,48.939700,01.074345,01/13/2013,10:47:24,143.3737,0
t,d,48.939977,01.074148,01/13/2013,10:47:43,145.2964,0
t,d,48.940456,01.073797,01/13/2013,10:48:07,152.0258,0
t,d,48.940948,01.073514,01/13/2013,10:48:31,153.9484,0
t,d,48.945192,01.074422,01/13/2013,10:52:30,106.363,1
t,d,48.945332,01.074383,01/13/2013,10:52:41,109.2469,0
t,d,48.945464,01.074382,01/13/2013,10:52:55,128.9541,0
t,d,48.945458,01.074168,01/13/2013,10:53:05,132.7993,0
t,d,48.945484,01.073716,01/13/2013,10:53:26,136.1639,0
t,d,48.945529,01.073279,01/13/2013,10:53:41,138.0865,0
t,d,48.945477,01.072801,01/13/2013,10:53:56,142.4125,0
t,d,48.945511,01.072097,01/13/2013,10:54:16,143.8544,0
t,d,48.945507,01.071261,01/13/2013,10:54:40,145.7771,0
t,d,48.945410,01.070600,01/13/2013,10:55:02,147.219,0
t,d,48.945569,01.070323,01/13/2013,10:55:18,150.5836,0
t,d,48.955262,01.082946,01/13/2013,11:19:23,158.7548,1
t,d,48.955065,01.082994,01/13/2013,11:19:34,141.9318,0
t,d,48.954817,01.083005,01/13/2013,11:19:50,142.8931,0
t,d,48.954725,01.083031,01/13/2013,11:19:56,142.8931,0
t,d,48.954460,01.083026,01/13/2013,11:20:09,146.7384,0
t,d,48.954320,01.082997,01/13/2013,11:20:21,145.7771,0
t,d,48.954119,01.083079,01/13/2013,11:20:35,144.3352,0
t,d,48.954063,01.083090,01/13/2013,11:20:37,144.3352,0
t,d,48.954033,01.083151,01/13/2013,11:20:43,143.8544,0
t,d,48.953989,01.083181,01/13/2013,11:20:47,144.3352,0
t,d,48.953934,01.083254,01/13/2013,11:20:53,144.8158,0
t,d,48.953862,01.083355,01/13/2013,11:20:57,145.2964,0
t,d,48.953863,01.083472,01/13/2013,11:21:00,144.3352,0
t,d,48.953868,01.083475,01/13/2013,11:21:10,145.7771,0
t,d,48.953889,01.083496,01/13/2013,11:21:13,144.8158,0
t,d,48.953962,01.083561,01/13/2013,11:21:20,145.2964,0
t,d,48.953989,01.083549,01/13/2013,11:21:22,146.2578,0
